Account Name,VM UUID,VM Name,VM Type,Power State,CPUs,Storage Capacity,Memory,Reserved Memory,Is CVM,Last Reported,Theater,Region,Sub Region,Cluster UUID,Cluster Name,Node UUID,Node Serial Number,Hypervisor Type,Guest OS
"Petronas Energy Canada Ltd",e8f5ffac-87d7-45ee-9aa3-7d2ba407e90d,"CALSQL04","kGuestVM","on",8,785 GiB,64 GiB,64 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",bf0913ca-6ab5-4b46-a86d-0cd8af510c83,"HM23AS001353","AHV","windows:64:WindowsServer2012R2Datacenter"
"Petronas Energy Canada Ltd",04684cf1-9431-431d-a02a-40a99c8e7b1b,"CALSQL07","kGuestVM","on",12,1951 GiB,48 GiB,48 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",5943e914-31d0-407f-8669-ce76a1106ff6,"HM236S007306","AHV","windows:64:WindowsServer2016Datacenter"
"Petronas Energy Canada Ltd",ecf3a390-1bfb-4956-aa98-f72d32036eca,"CALSQL08","kGuestVM","on",8,1375 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",4b598316-5a42-4cf6-b25b-ba94696fb131,"HM23AS001453","AHV","windows:64:WindowsServer2016Datacenter"
"Petronas Energy Canada Ltd",5cc4e7b7-9b9b-43df-b445-6edcc42839a9,"CALSQL09","kGuestVM","on",8,620 GiB,64 GiB,64 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",c30798b8-1840-4fea-850f-73c00773df10,"HM23AS001356","AHV","windows:64:WindowsServer2019Datacenter"
"Petronas Energy Canada Ltd",64c1b4c5-76ea-4ac1-a0a1-5ce1e9a8a23f,"CALSQLPROD01","kGuestVM","on",12,4340 GiB,64 GiB,64 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",c30798b8-1840-4fea-850f-73c00773df10,"HM23AS001356","AHV","windows:64:WindowsServer2019Datacenter"
"Petronas Energy Canada Ltd",af00bf4d-33a7-4507-9e30-4514decb420e,"CALSQLPROD02","kGuestVM","on",12,2280 GiB,64 GiB,64 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",27991521-c2c8-4b09-9cf8-95acdfe5187e,"HM236S002581","AHV","windows:64:WindowsServer2022Datacenter"
"Petronas Energy Canada Ltd",a728a984-1a57-41c6-8d64-1c820d9ba821,"CALSQLPROD03","kGuestVM","on",8,1100 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",77358912-ebc3-4b95-b9cc-7f80069388a5,"HM236S002456","AHV","windows:64:WindowsServer2022Datacenter"
"Petronas Energy Canada Ltd",e2b9b4c4-3b83-4965-ba69-6f54b2148a58,"CALSQLTEST01","kGuestVM","on",8,1330 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",bf0913ca-6ab5-4b46-a86d-0cd8af510c83,"HM23AS001353","AHV","windows:64:WindowsServer2019Datacenter"
"Petronas Energy Canada Ltd",509916f1-9b5c-4e06-89d9-a31c9843aea2,"CALSQLTEST02","kGuestVM","on",8,2081 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",bf0913ca-6ab5-4b46-a86d-0cd8af510c83,"HM23AS001353","AHV","windows:64:WindowsServer2022Datacenter"
"Petronas Energy Canada Ltd",50276c1b-bed1-4d0b-9bea-662f5c587af0,"CALSQLTEST03","kGuestVM","on",8,1300 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",bf0913ca-6ab5-4b46-a86d-0cd8af510c83,"HM23AS001353","AHV","windows:64:WindowsServer2022Datacenter"
"Petronas Energy Canada Ltd",e3f6ea28-aa16-4602-82b0-be016374225f,"CALSTS01","kGuestVM","off",2,65 GiB,4 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","windows:64:WindowsServer2012R2Datacenter"
"Petronas Energy Canada Ltd",52fe0b80-7250-4e0d-b248-dc88b707df3a,"CALSTS02","kGuestVM","off",1,60 GiB,4 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","windows:64:WindowsServer2012R2Datacenter"
"Petronas Energy Canada Ltd",8963a215-bc66-455e-8b27-6354bd0b1d1a,"CALSW04","kGuestVM","on",8,285 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",626f2358-c582-4bf3-8c87-8c16ef6efcb3,"HM23AS001372","AHV","windows:64:WindowsServer2016Datacenter"
"Petronas Energy Canada Ltd",31f67347-285f-4173-894d-a0a1abe22d3f,"CALSW05","kGuestVM","on",8,250 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",77358912-ebc3-4b95-b9cc-7f80069388a5,"HM236S002456","AHV","Not Found"
"Petronas Energy Canada Ltd",1016edc0-2f4d-48a9-b3c9-f34bcf978045,"CALSWSQL01","kGuestVM","on",8,390 GiB,64 GiB,64 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",4b598316-5a42-4cf6-b25b-ba94696fb131,"HM23AS001453","AHV","windows:64:WindowsServer2016Datacenter"
"Petronas Energy Canada Ltd",9542cb48-f6dd-49a1-8880-a9c79f088a51,"CALTASQ01","kGuestVM","on",8,160 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",bf0913ca-6ab5-4b46-a86d-0cd8af510c83,"HM23AS001353","AHV","windows:64:WindowsServer2022Datacenter"
"Petronas Energy Canada Ltd",86987f9b-d4a9-4587-bbbb-42a5ff985462,"CALTEST2022","kGuestVM","on",4,80 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",25740bea-108b-4f8a-8ac4-b504519e3f61,"HM249S000862","AHV","windows:64:WindowsServer2022Datacenter"
"Petronas Energy Canada Ltd",4e18811b-93c1-49fc-acea-11e52503b862,"CALUSREPO01","kGuestVM","on",8,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",25740bea-108b-4f8a-8ac4-b504519e3f61,"HM249S000862","AHV","Not Found"
"Petronas Energy Canada Ltd",28165c93-0675-4706-892b-c1d44fafa522,"CALV91001","kGuestVM","on",8,130 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",8bef574d-95a4-423c-8121-a042be14ab5d,"CALV91002","kGuestVM","on",8,130 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",1bef2c89-2aa1-4f4a-990a-80e130dd8f83,"CALV91003","kGuestVM","on",8,165 GiB,24 GiB,24 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",5e6d764a-a4e7-4ac5-9f49-5662fee14116,"CALV91004","kGuestVM","on",8,200 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",a0af2ed4-9164-4cce-86c1-b9cbba18e1cc,"CALV91005","kGuestVM","on",8,116 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",bcedd1f3-d1a9-4ce2-a195-bca1c5b24159,"CALV91007","kGuestVM","on",8,420 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","windows:64:Windows10Enterprise"
"Petronas Energy Canada Ltd",ae8e9358-ae22-48a8-a587-b9bde00a6903,"CALV91010","kGuestVM","on",8,120 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",d7483de1-37bb-4c09-bb48-35a1ba69b58a,"CALV91011","kGuestVM","on",8,155 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",e09ed879-845a-48f0-b8ed-ae46a89dc8b5,"CALV91014","kGuestVM","on",8,115 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",aa0a6760-de0d-463d-9966-8e6dd2a325a7,"CALV91020","kGuestVM","on",8,200 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",daf067dc-2283-4e03-91a3-810d31ace642,"CALV91022","kGuestVM","on",8,112 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",338ec351-6c8e-4b33-8868-503680fc2cbe,"CALV91023","kGuestVM","on",8,130 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",e44b9172-6483-4226-9911-340733048f3d,"CALV91024","kGuestVM","on",8,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",1c4243da-4e38-40a8-ab07-07ecd901f903,"CALV91026","kGuestVM","on",8,113 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",7a49a43b-11ef-44a3-9e54-9d11bfb611c7,"CALV91027","kGuestVM","on",8,135 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",46545421-bf4d-4e66-b220-a1ce4b17069c,"CALV91033","kGuestVM","on",8,130 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",888eac4e-ae36-470f-a2d3-3d616b30113d,"CALV91034","kGuestVM","on",8,150 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",7c5ab244-f043-42d2-ac82-2c1ec738819d,"CALV91035","kGuestVM","on",8,112 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",1f89b92e-7362-4b2b-a8b7-ca5ef22d30a3,"CALV91036","kGuestVM","on",8,127 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",7843d021-b8bf-42bb-9690-9e52e84c5058,"CALV91038","kGuestVM","on",8,123 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",118f5736-980e-4fa6-ae51-e93974494d00,"CALV91039","kGuestVM","on",8,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",42a13ff3-b711-4b12-bdf2-92aa9696af66,"CALV91041","kGuestVM","on",8,117 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",315f77e3-1f03-45bf-80dc-d3a7892fa3cf,"CALV91042","kGuestVM","on",8,142 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",9506071e-ea67-4dd9-9f1f-0fcf03e7e3e7,"CALV91043","kGuestVM","on",8,119 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",9677d68e-3ef5-423d-9c62-bb832194f5d4,"CALV91044","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",16a9fd13-b424-457e-924f-b72c0452e6a8,"CALV91046","kGuestVM","on",8,125 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",f7b88eb8-2cc5-4a40-a62c-e8a242713215,"CALV91048","kGuestVM","on",8,108 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",7b1edb1a-429c-4f37-83e9-ba4c9f2aae28,"CALV91050","kGuestVM","on",8,128 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",6fc647b2-e0f9-4603-bbfe-5b71d447c358,"CALV91051","kGuestVM","on",8,114 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",d9cba403-c9c4-420c-a93c-3d07ce10cc97,"CALV91054","kGuestVM","on",8,126 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",07c57c8f-4e9f-46cb-9d1f-2b164ad12de5,"CALV91056","kGuestVM","on",8,111 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",db2fdb94-febe-4772-96c2-afbc2fab4b36,"CALV91060","kGuestVM","on",8,114 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",97e03c01-bd68-4764-af4b-236559097696,"CALV91061","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",7c2133dd-8dfd-4677-b704-84fa2cb3b798,"CALV91062","kGuestVM","on",8,118 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",fcf893d2-daff-4d43-9fa4-0e33286ddf8a,"CALV91065","kGuestVM","on",8,150 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",aa4ff9ff-553c-4153-a6b3-e2b14e2aaff3,"CALV91066","kGuestVM","on",8,173 GiB,32 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",c2357284-cb89-4853-a378-4b93775418c0,"CALV91070","kGuestVM","on",8,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",2048c07c-206b-4e70-86aa-bb779737e9b3,"CALV91071","kGuestVM","on",8,128 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",305ecc22-3eec-4a14-93cb-a7af73edd4d6,"CALV91072","kGuestVM","on",8,133 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",ea3cf6a6-6373-471b-9da3-72d5da936990,"CALV91077","kGuestVM","on",8,175 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",602204d3-e909-4762-a818-225a970ae44f,"CALV91078","kGuestVM","on",8,147 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",617d4e41-413b-41cb-9ebc-1266e9674b80,"CALV91081","kGuestVM","on",8,117 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",630bfecb-e77b-4a76-9d57-ead38392b436,"CALV91084","kGuestVM","on",8,121 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",d899031e-5b38-4855-ba63-8bebac9a19e9,"CALV91085","kGuestVM","on",8,190 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",97c66b6b-eb83-43e0-a031-15409ab3f4a0,"CALV91086","kGuestVM","off",8,117 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",556389fb-762c-43fb-b09e-4b198c14e99e,"CALV91093","kGuestVM","on",8,130 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",1770183c-7223-4954-80b7-41f8f25205f2,"CALV91094","kGuestVM","on",8,117 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",2700b4f4-ab04-4e82-b2a5-553f3d2c6f11,"CALV91096","kGuestVM","on",8,110 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",58da7f73-d6c3-4648-b7fe-864bf8f57206,"CALV91097","kGuestVM","on",8,113 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",d20adb86-4bb8-4569-8da0-472b8d74082b,"CALV91123","kGuestVM","on",8,113 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
