Account Name,Serial Number,Node Serial Number,Cluster Name,Cluster UUID,Account Executive,Account Executive Email,Asset Model,Asset Age,Model Family,Asset Status,Node Count (Operational),Node Count (Assets),AOS Version,Node License Mode,Hypervisor Type,Hypervisor Version,Install Location,Ship Date,Last Pulse Date,SSD Capacity (In TiB),SSD Capacity (In TB),HDD Capacity (In TiB),HDD Capacity (In TB),CPU Core Count,Contract Coverage,Contract Status,Contract Start Date,Contract End Date,Break Fix Contact Phone,Break Fix Contact Email,Asset EOL,Asset EOM,Order Type,Region,Sub Region,Incumbent Reseller,Incumbent Distributor,Cluster Tag,Sales Order,Asset Tag (Internal),Install Country,Install Zip,Install Base Address,Prior Contract End Date
"Petronas Energy Canada Ltd",24SW000371244,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,1,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2024-09-03,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",EXPIRED,2024-09-03,2025-09-02,"14033516939","infrastructure@petronascanada.com",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-192252","-","CANADA (CA)","T2P 1M4","1600-215 2 ST SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",24SW000371477,"-","CG2PRISM",ea890b67-c919-4ef2-92e7-cbb20d4df250,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,1,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2024-09-04,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-09-04,2027-12-18,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-146772","-","CANADA (CA)","T2C 3C2","7007 54TH ST SE BLD D SUITE 204, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",24SW000371478,"-","CG2PRISM",ea890b67-c919-4ef2-92e7-cbb20d4df250,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,1,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Fort St. John",2024-09-04,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-09-04,2029-01-07,"14033516939","infrastructure@petronascanada.com",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-174719","-","CANADA (CA)","V1J 8C5","6954 100 AVE, Fort St. John, BC, CANADA (CA), V1J 8C5","-"
"Petronas Energy Canada Ltd",24SW000371478,"-","CG1PRISM",d890c827-4e71-44c8-aa87-55b6b64398a2,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,1,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Fort St. John",2024-09-04,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-09-04,2029-01-07,"14033516939","infrastructure@petronascanada.com",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-174719","-","CANADA (CA)","V1J 8C5","6954 100 AVE, Fort St. John, BC, CANADA (CA), V1J 8C5","-"
"Petronas Energy Canada Ltd",24SW000381991,"-","Not Found",Not Found,"Scott Sefcik","scott.sefcik@nutanix.com",SWA-NCI-ADR-PR,0,"Software Only","Shipped",-,-,"-",NX-SWO,"Not Found","-","Calgary",2024-11-01,Not Found,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-01,2025-10-31,"14033516939","infrastructure@petronascanada.com",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-195640","-","CANADA (CA)","T2P 1M4","1600-215 2 ST SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",24SW000385399,"-","CG1NTX03",0005b867-d944-5ddb-2015-3cecef19ba0d,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2024-11-13,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-13,2029-11-12,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-196439","-","CANADA (CA)","T2P 1M4","1600-215 2 ST SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",24SW000385399,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2024-11-13,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-13,2029-11-12,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-196439","-","CANADA (CA)","T2P 1M4","1600-215 2 ST SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",24SW000385400,"-","CG1NTX02",0005b25a-c5ae-bdb0-3c5d-3cecef180a5e,"Scott Sefcik","scott.sefcik@nutanix.com",SWA-NCI-ADR-PR,0,"Software Only","Shipped",-,-,"6.10",NX-SWO,"AHV","-","Calgary",2024-11-13,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-13,2029-11-12,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-196439","-","CANADA (CA)","T2P 1M4","1600-215 2 ST SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",24SW000385400,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SWA-NCI-ADR-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2024-11-13,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-13,2029-11-12,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-196439","-","CANADA (CA)","T2P 1M4","1600-215 2 ST SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",24SW000385401,"-","CG1PRISM",d890c827-4e71-44c8-aa87-55b6b64398a2,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2024-11-13,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2024-11-13,2029-11-12,"14033516939","infrastructure@petronascanada.com",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom","ARROW ECS CANADA","-","SO-196439","-","CANADA (CA)","T2P 1M4","1600-215 2 ST SW, Calgary, AB, CANADA (CA), T2P 1M4","-"
"Petronas Energy Canada Ltd",25SH5T320031,"WM255S003498","CG1NTX02",0005b25a-c5ae-bdb0-3c5d-3cecef180a5e,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",-,1,"6.10",NX-SWO,"AHV","Nutanix 20230302.102001","Calgary",2025-08-25,2025-10-23 00:00,27.94 TiB,30.72 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-08-25,2030-08-24,"14033516939","infrastructure@petronascanada.com",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-219432","-","CANADA (CA)","T2C 3C2","204-7007 54 ST SE, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",25SH5T320032,"WM255S003100","CG1NTX02",0005b25a-c5ae-bdb0-3c5d-3cecef180a5e,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",-,1,"6.10",NX-SWO,"AHV","Nutanix 20230302.102001","Calgary",2025-08-25,2025-10-23 00:00,27.94 TiB,30.72 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-08-25,2030-08-24,"14033516939","infrastructure@petronascanada.com",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-219432","-","CANADA (CA)","T2C 3C2","204-7007 54 ST SE, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",25SH5T320034,"WM255S003558","CG1NTX02",0005b25a-c5ae-bdb0-3c5d-3cecef180a5e,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",-,1,"6.10",NX-SWO,"AHV","Nutanix 20230302.102001","Calgary",2025-08-25,2025-10-23 00:00,27.94 TiB,30.72 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-08-25,2030-08-24,"14033516939","infrastructure@petronascanada.com",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-219432","-","CANADA (CA)","T2C 3C2","204-7007 54 ST SE, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",25SH5T320068,"WM255S003194","CG1NTX02",0005b25a-c5ae-bdb0-3c5d-3cecef180a5e,"Scott Sefcik","scott.sefcik@nutanix.com",NX-1175S-G9-CM,0,"NX-1175S","Shipped",-,1,"6.10",NX-SWO,"AHV","Nutanix 20230302.102001","Calgary",2025-08-25,2025-10-23 00:00,27.94 TiB,30.72 TB,-,-,8,"Production: 24x7 service; NBD parts",Under Support,2025-08-25,2030-08-24,"14033516939","infrastructure@petronascanada.com",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-219432","-","CANADA (CA)","T2C 3C2","204-7007 54 ST SE, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",25SW000444045,"-","CG1NTX02",0005b25a-c5ae-bdb0-3c5d-3cecef180a5e,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCI-PRO-PR,0,"Software Only","Shipped",-,-,"6.10",NX-SWO,"AHV","-","Calgary",2025-08-25,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-25,2030-08-24,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-219432","-","CANADA (CA)","T2C 3C2","204-7007 54 ST SE, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",25SW000444046,"-","CG1PRISM",d890c827-4e71-44c8-aa87-55b6b64398a2,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2025-08-25,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-25,2030-08-24,"-","-",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-219432","-","CANADA (CA)","T2C 3C2","204-7007 54 ST SE, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",25SW000444047,"-","CG2NTX01",00059c1d-becb-2afa-265f-ac1f6b3586c9,"Scott Sefcik","scott.sefcik@nutanix.com",SWA-NCI-ADR-PR,0,"Software Only","Shipped",-,-,"6.10.1",NX-SWO,"AHV","-","Calgary",2025-08-25,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-08-25,2030-08-24,"14033516939","infrastructure@petronascanada.com",-,-,"Revenue - MITF","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-219432","-","CANADA (CA)","T2C 3C2","204-7007 54 ST SE, Calgary, AB, CANADA (CA), T2C 3C2","-"
"Petronas Energy Canada Ltd",25SW000449817,"-","CG2PRISM",ea890b67-c919-4ef2-92e7-cbb20d4df250,"Scott Sefcik","scott.sefcik@nutanix.com",SW-NCM-STR-PR,0,"Software Only","Shipped",-,-,"7.3.1",NX-SWO,"Not Found","-","Calgary",2025-10-02,2025-10-23 00:00,-,-,-,-,-,"Production: 24x7 service; NBD parts",Under Support,2025-10-02,2026-10-01,"14033516939","infrastructure@petronascanada.com",-,-,"SW Only","Americas North Enterprise & Canada","Canada Enterprise/Comm West","CompuCom Canada","ARROW ECS CANADA","-","SO-222193","-","CANADA (CA)","T2P 1M4","215 2 ST SW SUITE 1600, Calgary, AB, CANADA (CA), T2P 1M4","-"
